date,symbol,rank,max_run_gain_pct,gaprun_count
2026-01-02,GOVX,7,12.29,4
2026-01-02,SHMDW,8,12.12,2
2026-01-02,RKLZ,9,11.37,3
2026-01-02,AWRE,10,11.29,1
2026-01-02,WOK,11,11.24,4
2026-01-02,SHMD,12,10.76,4
2026-01-02,QBTZ,13,10.67,3
2026-01-02,TROO,14,9.84,4
2026-01-02,MNTS,15,9.61,4
2026-01-05,MCGAU,1,21.43,3
2026-01-05,MOBBW,2,15.61,1
2026-01-05,BRIA,3,15.29,5
2026-01-05,INBS,4,14.73,13
2026-01-05,VRME,5,13.6,14
2026-01-05,MLEC,6,11.99,4
2026-01-05,ASTI,7,11.95,6
2026-01-05,NCEL,8,11.44,2
2026-01-05,UFG,9,10.99,7
2026-01-05,IRWD,10,10.52,3
2026-01-05,ANGH,11,10.34,4
2026-01-05,VAL.WS,12,10.33,1
2026-01-05,EEIQ,13,10.27,2
2026-01-05,ANTX,14,10.0,1
2026-01-05,GRAF,15,9.93,1
2026-01-06,EVTV,1,27.32,12
2026-01-06,RIME,2,18.56,5
2026-01-06,NTZ,3,17.59,2
2026-01-06,BNAI,4,15.97,3
2026-01-06,NRGV,5,13.13,5
2026-01-06,FJET,6,12.95,5
2026-01-06,CYCN,7,12.2,3
2026-01-06,ELAB,8,11.58,3
2026-01-06,KOS,9,11.45,2
2026-01-06,NPT,10,11.21,1
2026-01-06,INBS,11,10.4,5
2026-01-06,PAVM,12,9.83,1
2026-01-06,CRMLW,13,9.79,1
2026-01-06,EMAT,14,9.28,1
2026-01-06,ROLR,15,9.05,3
2026-01-07,NVVE,1,36.57,17
2026-01-07,FOFO,2,17.3,11
2026-01-07,MNTS,3,15.28,6
2026-01-07,BGMSP,4,14.7,1
2026-01-07,EMAT,5,12.48,6
2026-01-07,BTAI,6,12.42,5
2026-01-07,ERAS,7,11.39,5
2026-01-07,KDKRW,8,11.3,2
2026-01-07,INBS,9,10.7,4
2026-01-07,FLYX,10,10.5,2
2026-01-07,BNRG,11,10.37,4
2026-01-07,NMRA,12,10.25,8
2026-01-07,BGM,13,9.92,1
2026-01-07,BLIV,14,9.87,1
2026-01-07,UFG,15,9.85,5
2026-01-08,SXTC,1,30.81,26
2026-01-08,ICON,2,22.09,8
2026-01-08,MTEN,3,20.95,9
2026-01-08,CGTL,4,19.94,5
2026-01-08,NEOVW,5,19.53,1
2026-01-08,SDOT,6,17.43,3
2026-01-08,VWAVW,7,16.78,6
2026-01-08,FLYX,8,15.94,11
2026-01-08,ERAS,9,15.74,6
2026-01-08,ACON,10,15.65,3
2026-01-08,BW,11,15.2,3
2026-01-08,ROLR,12,11.81,5
2026-01-08,FJET,13,11.47,5
2026-01-08,IPW,14,11.1,4
2026-01-08,CLYM,15,10.96,4
2026-01-09,MTEN,1,36.61,16
2026-01-09,GRI,2,27.0,7
2026-01-09,HAO,3,17.5,6
2026-01-09,ATGL,4,16.52,15
2026-01-09,VLN,5,15.98,3
2026-01-09,HRTX,6,15.62,6
2026-01-09,INBS,7,14.58,4
2026-01-09,OKLS,8,14.56,8
2026-01-09,ATCX,9,13.72,5
2026-01-09,QTRX,10,13.45,8
2026-01-09,ALLO,11,13.25,2
2026-01-09,CGTL,12,12.55,4
2026-01-09,SXTC,13,12.33,5
2026-01-09,LRHC,14,11.16,4
2026-01-09,ICON,15,10.96,4
2026-01-12,CGTL,1,22.22,4
2026-01-12,EVTV,2,21.11,17
2026-01-12,SUGP,3,21.0,10
2026-01-12,APUS,4,19.16,1
2026-01-12,VWAVW,5,18.53,2
2026-01-12,OPTX,6,18.02,7
2026-01-12,PYXS,7,17.63,4
2026-01-12,YYAI,8,16.43,8
2026-01-12,FJET,9,15.67,3
2026-01-12,SOGP,10,14.8,5
2026-01-12,LYRA,11,13.04,10
2026-01-12,DRCT,12,13.0,4
2026-01-12,ONDS,13,12.51,5
2026-01-12,LVLU,14,12.27,3
2026-01-12,TRSG,15,12.09,1
2026-01-13,XAIR,1,20.38,19
2026-01-13,EVTV,2,18.42,7
2026-01-13,MVO,3,16.42,8
2026-01-13,EDBL,4,16.32,12
2026-01-13,WATT,5,15.23,10
2026-01-13,RVYL,6,14.91,1
2026-01-13,AHMA,7,14.45,10
2026-01-13,BCTX,8,14.22,8
2026-01-13,MTEN,9,13.95,7
2026-01-13,AGIG,10,11.11,6
2026-01-13,LVLU,11,10.99,5
2026-01-13,VWAVW,12,10.5,3
2026-01-13,AHT.PRI,13,10.43,3
2026-01-13,VWAV,14,10.35,1
2026-01-13,WLTH,15,10.33,5
2026-01-14,MSW,1,24.1,5
2026-01-14,ROMA,2,15.58,8
2026-01-14,ROLR,3,13.71,12
2026-01-14,ANPA,4,13.62,5
2026-01-14,VWAVW,5,13.62,2
2026-01-14,BNAI,6,13.21,13
2026-01-14,MTEN,7,12.96,4
2026-01-14,AGIG,8,12.75,7
2026-01-14,XAIR,9,12.38,3
2026-01-14,LFS,10,12.32,10
2026-01-14,TROO,11,11.5,1
2026-01-14,DRCT,12,11.31,2
2026-01-14,AHMA,13,11.11,6
2026-01-14,SEGG,14,10.64,6
2026-01-14,HAO,15,10.61,1
2026-01-15,CJMB,1,29.66,21
2026-01-15,SPHL,2,26.64,19
2026-01-15,SEGG,3,22.95,9
2026-01-15,CGTL,4,18.37,11
2026-01-15,ATPC,5,16.21,4
2026-01-15,CHNR,6,16.03,3
2026-01-15,CNSP,7,15.09,8
2026-01-15,ROLR,8,14.85,6
2026-01-15,RCON,9,14.79,1
2026-01-15,AHMA,10,14.73,14
2026-01-15,NUWE,11,12.69,4
2026-01-15,MGIH,12,12.22,1
2026-01-15,MTEN,13,11.99,4
2026-01-15,AHT.PRF,14,11.53,1
2026-01-15,ROMA,15,11.5,2
2026-01-16,PRFX,1,29.91,14
2026-01-16,BIYA,2,23.29,14
2026-01-16,JFBR,3,17.83,13
2026-01-16,CJMB,4,14.61,10
2026-01-16,YOUL,5,14.29,3
2026-01-16,SEGG,6,14.24,7
2026-01-16,KDKRW,7,13.89,3
2026-01-16,LCFY,8,13.47,4
2026-01-16,IRE,9,11.55,8
2026-01-16,NVNO,10,11.44,4
2026-01-16,SNAG,11,11.25,1
2026-01-16,HAO,12,11.14,3
2026-01-16,SXTP,13,11.11,10
2026-01-16,EDHL,14,11.11,1
2026-01-16,AGPU,15,10.19,8
2026-01-20,SEGG,1,25.56,14
2026-01-20,POLA,2,23.43,22
2026-01-20,ICON,3,20.17,10
2026-01-20,CRVS,4,19.21,7
2026-01-20,TULP,5,18.23,4
2026-01-20,IVF,6,17.42,15
2026-01-20,TWG,7,16.71,8
2026-01-20,BTTC,8,16.42,7
2026-01-20,LHAI,9,15.79,10
2026-01-20,RILY,10,13.68,5
2026-01-20,BLNE,11,13.4,5
2026-01-20,NUAI,12,13.35,5
2026-01-20,ONDG,13,13.11,4
2026-01-20,ANNA,14,12.23,4
2026-01-20,USGG,15,12.1,4
2026-01-21,GITS,1,48.25,25
2026-01-21,ROMA,2,26.47,13
2026-01-21,SPHL,3,16.57,7
2026-01-21,CGTL,4,16.48,7
2026-01-21,NEOV,5,16.06,7
2026-01-21,NAMM,6,15.48,10
2026-01-21,BOXL,7,15.14,10
2026-01-21,MGN,8,14.64,2
2026-01-21,LHAI,9,13.95,3
2026-01-21,PBM,10,12.71,10
2026-01-21,PAVM,11,12.55,12
2026-01-21,SLGB,12,11.18,5
2026-01-21,SEGG,13,11.06,11
2026-01-21,MLEC,14,10.87,7
2026-01-21,SIDU,15,10.75,2
2026-01-22,SXTP,1,28.06,10
2026-01-22,SPHL,2,26.14,9
2026-01-22,NAMM,3,20.0,21
2026-01-22,DRCT,4,16.91,7
2026-01-22,NUAI,5,16.75,9
2026-01-22,CMCT,6,15.29,16
2026-01-22,WTO,7,15.15,1
2026-01-22,ANPA,8,14.88,7
2026-01-22,ASTI,9,14.85,7
2026-01-22,GITS,10,14.36,5
2026-01-22,IOTR,11,14.01,7
2026-01-22,LHAI,12,13.82,3
2026-01-22,SATL,13,13.78,4
2026-01-22,SVACW,14,13.76,12
2026-01-22,ROLR,15,12.7,7
2026-01-23,AUST,1,29.44,15
2026-01-23,QCLS,2,20.51,3
2026-01-23,CRE,3,18.8,10
2026-01-23,KUST,4,17.03,7
2026-01-23,GITS,5,16.58,2
2026-01-23,RVYL,6,16.22,6
2026-01-23,GIBO,7,16.04,11
2026-01-23,BNAI,8,15.69,12
2026-01-23,HSDT,9,15.2,3
2026-01-23,REVB,10,15.08,8
2026-01-23,NAMM,11,15.01,7
2026-01-23,JFBR,12,14.41,2
2026-01-23,CYCN,13,13.91,3
2026-01-23,EVTV,14,12.16,10
2026-01-23,SXTP,15,11.54,5
2026-01-26,SLGB,1,39.96,15
2026-01-26,MBAI,2,19.48,17
2026-01-26,MOVE,3,18.75,11
2026-01-26,CNEY,4,18.74,8
2026-01-26,NAMM,5,18.59,11
2026-01-26,BNAI,6,16.4,9
2026-01-26,NVVE,7,16.28,4
2026-01-26,EVTV,8,15.98,4
2026-01-26,VSA,9,14.07,8
2026-01-26,JZXN,10,13.87,3
2026-01-26,BATL,11,13.6,8
2026-01-26,SEGG,12,12.96,5
2026-01-26,GRAN,13,12.62,1
2026-01-26,ABOS,14,12.33,6
2026-01-26,AUST,15,11.2,7
2026-01-27,GITS,1,30.66,21
2026-01-27,XHLD,2,27.75,25
2026-01-27,SXTC,3,21.22,6
2026-01-27,MOVE,4,18.61,13
2026-01-27,BNAI,5,18.4,8
2026-01-27,NEOVW,6,17.71,3
2026-01-27,HCHL,7,16.83,6
2026-01-27,GLXG,8,15.41,6
2026-01-27,DOGZ,9,14.39,8
2026-01-27,ATPC,10,13.74,3
2026-01-27,PHGE,11,11.71,12
2026-01-27,BATL,12,11.48,3
2026-01-27,ASPC,13,10.87,5
2026-01-27,NUWE,14,10.78,3
2026-01-27,LKSPR,15,10.61,2
2026-01-28,SLGB,1,53.8,23
2026-01-28,ROLR,2,23.76,8
2026-01-28,BNAI,3,22.66,19
2026-01-28,SEGG,4,21.95,13
2026-01-28,PBM,5,21.43,3
2026-01-28,MBAI,6,18.13,9
2026-01-28,LNKS,7,17.88,21
2026-01-28,GOAI,8,17.44,9
2026-01-28,BBGI,9,14.53,5
2026-01-28,TAOP,10,13.43,6
2026-01-28,ROMA,11,13.01,2
2026-01-28,OPTX,12,12.65,4
2026-01-28,GLXG,13,12.63,1
2026-01-28,RVYL,14,12.39,3
2026-01-28,MNTK,15,12.32,10
2026-01-29,FEED,1,25.45,16
2026-01-29,DRMA,2,20.85,5
2026-01-29,TRX,3,19.35,9
2026-01-29,DRCT,4,18.03,5
2026-01-29,PHGE,5,16.98,8
2026-01-29,DZZ,6,16.66,7
2026-01-29,GOAI,7,14.94,3
2026-01-29,NEOVW,8,14.8,1
2026-01-29,SLGB,9,12.69,4
2026-01-29,SEGG,10,12.43,8
2026-01-29,RVMDW,11,12.35,2
2026-01-29,NUAI,12,12.23,3
2026-01-29,JOBY.WS,13,11.89,2
2026-01-29,LNKS,14,11.56,6
2026-01-29,CATX,15,11.37,6
2026-01-30,PZG,1,42.77,5
2026-01-30,ORKT,2,33.32,21
2026-01-30,LGHL,3,21.49,6
2026-01-30,CISS,4,16.38,9
2026-01-30,RVMDW,5,15.62,1
2026-01-30,GITS,6,15.33,9
2026-01-30,VIVS,7,14.51,11
2026-01-30,FEED,8,14.01,18
2026-01-30,LRHC,9,13.91,7
2026-01-30,LHAI,10,13.68,6
2026-01-30,SPHL,11,13.6,5
2026-01-30,HCHL,12,13.33,4
2026-01-30,SUPX,13,13.14,5
2026-01-30,IBG,14,12.35,4
2026-01-30,GOAI,15,12.04,5
