date,symbol
2025-12-15,ARBK
2025-12-15,MSOX
2025-12-15,GRAN
2025-12-16,VMAR
2025-12-16,EDHL
2025-12-16,BDRX
2025-12-16,AMCI
2025-12-16,BEAT
2025-12-16,CISS
2025-12-16,EVTV
2025-12-16,DLTH
2025-12-16,CGC
2025-12-16,CMND
2025-12-16,SKIL
2025-12-16,GLXG
2025-12-16,RR
2025-12-16,CGTL
2025-12-16,ALDX
2025-12-17,PCSA
2025-12-17,TC
2025-12-17,INBS
2025-12-17,LUD
2025-12-17,CLYM
2025-12-17,CGC
2025-12-17,RZLV
2025-12-17,NDLS
2025-12-17,UCL
2025-12-17,ZGM
2025-12-17,ACCL
2025-12-17,MTEN
2025-12-17,BENF
2025-12-17,ULY
2025-12-17,MGRT
2025-12-18,GANX
2025-12-18,MTEN
2025-12-18,VELO
2025-12-18,PCLA
2025-12-18,TLRY
2025-12-18,FCEL
2025-12-18,MGRT
2025-12-18,TE.WS
2025-12-18,LHAI
2025-12-18,INBS
2025-12-18,ARBK
2025-12-18,EDAP
2025-12-18,EVTV
2025-12-18,PYXS
2025-12-18,PMVP
2025-12-19,GOVX
2025-12-19,INFY
2025-12-19,ROLR
2025-12-19,JLHL
2025-12-19,AGEN
2025-12-19,FJET
2025-12-19,AMCI
2025-12-19,RDAC
2025-12-19,VLRS
2025-12-19,TGEN
2025-12-19,OKLL
2025-12-19,TRAK
2025-12-19,GANX
2025-12-19,GIBO
2025-12-19,PCLA
2025-12-22,TNMG
2025-12-22,AUUD
2025-12-22,FJET
2025-12-22,MENS
2025-12-22,GITS
2025-12-22,DC.WS
2025-12-22,SIDU
2025-12-22,EQS
2025-12-22,FGL
2025-12-22,VELO
2025-12-22,IVVD
2025-12-22,TE.WS
2025-12-22,LHAI
2025-12-22,BNRG
2025-12-22,WVVIP
2025-12-23,DZZ
2025-12-23,PCLA
2025-12-23,ASTI
2025-12-23,CMMB
2025-12-23,ROLR
2025-12-23,APUS
2025-12-23,KZIA
2025-12-23,ASPC
2025-12-23,VUZI
2025-12-23,SIDU
2025-12-23,MLEC
2025-12-23,NUAIW
2025-12-23,MENS
2025-12-23,MGRT
2025-12-23,JFB
2025-12-24,AMCI
2025-12-24,ZKIN
2025-12-24,ASPC
2025-12-24,OMER
2025-12-24,LNKS
2025-12-24,CHAI
2025-12-24,SORA
2025-12-24,LITB
2025-12-24,MTEN
2025-12-24,MGRT
2025-12-24,QBTZ
2025-12-24,PCLA
2025-12-24,CRDF
2025-12-24,SIDU
2025-12-24,GOSS
2025-12-26,PCLA
2025-12-26,TRSG
2025-12-26,ASPC
2025-12-26,FJET
2025-12-26,ICCC
2025-12-26,SORA
2025-12-26,INHD
2025-12-26,UPC
2025-12-26,ZGM
2025-12-26,BHVN
2025-12-26,PHGE
2025-12-26,OPTX
2025-12-26,LGHL
2025-12-26,QBTZ
2025-12-26,SCWO
2025-12-29,BNAI
2025-12-29,NTRB
2025-12-29,GVH
2025-12-29,SCWO
2025-12-29,ORBS
2025-12-29,ASPC
2025-12-29,ACCL
2025-12-29,AMCI
2025-12-29,MLEC
2025-12-29,FJET
2025-12-29,JMG
2025-12-29,STI
2025-12-29,CRWG
2025-12-29,WOK
2025-12-29,BTOG
2025-12-30,PFSA
2025-12-30,BRLS
2025-12-30,ELOG
2025-12-30,MLEC
2025-12-30,ASPC
2025-12-30,FLYE
2025-12-30,NUAIW
2025-12-30,EKSO
2025-12-30,ASTI
2025-12-30,GRI
2025-12-30,SUPX
2025-12-30,ULY
2025-12-30,ANL
2025-12-30,EDHL
2025-12-30,MENS
2025-12-31,MNTS
2025-12-31,MENS
2025-12-31,PMAX
2025-12-31,INBS
2025-12-31,ELAB
2025-12-31,ESHA
2025-12-31,XCH
2025-12-31,LZMH
2025-12-31,VGAS
2025-12-31,VNDA
2025-12-31,LGCL
2025-12-31,NUAI
2025-12-31,OKUR
2025-12-31,ASPC
2025-12-31,FIEE
2026-01-02,STI
2026-01-02,ULY
2026-01-02,BNAI
2026-01-02,IRWD
2026-01-02,PRZO
2026-01-02,BUUU
2026-01-02,GOVX
2026-01-02,SHMDW
2026-01-02,RKLZ
2026-01-02,AWRE
2026-01-02,WOK
2026-01-02,SHMD
2026-01-02,QBTZ
2026-01-02,TROO
2026-01-02,MNTS
2026-01-05,MCGAU
2026-01-05,MOBBW
2026-01-05,BRIA
2026-01-05,INBS
2026-01-05,VRME
2026-01-05,MLEC
2026-01-05,ASTI
2026-01-05,NCEL
2026-01-05,UFG
2026-01-05,IRWD
2026-01-05,ANGH
2026-01-05,VAL.WS
2026-01-05,EEIQ
2026-01-05,ANTX
2026-01-05,GRAF
2026-01-06,EVTV
2026-01-06,RIME
2026-01-06,NTZ
2026-01-06,BNAI
2026-01-06,NRGV
2026-01-06,FJET
2026-01-06,CYCN
2026-01-06,ELAB
2026-01-06,KOS
2026-01-06,NPT
2026-01-06,INBS
2026-01-06,PAVM
2026-01-06,CRMLW
2026-01-06,EMAT
2026-01-06,ROLR
2026-01-07,NVVE
2026-01-07,FOFO
2026-01-07,MNTS
2026-01-07,BGMSP
2026-01-07,EMAT
2026-01-07,BTAI
2026-01-07,ERAS
2026-01-07,KDKRW
2026-01-07,INBS
2026-01-07,FLYX
2026-01-07,BNRG
2026-01-07,NMRA
2026-01-07,BGM
2026-01-07,BLIV
2026-01-07,UFG
2026-01-08,SXTC
2026-01-08,ICON
2026-01-08,MTEN
2026-01-08,CGTL
2026-01-08,NEOVW
2026-01-08,SDOT
2026-01-08,VWAVW
2026-01-08,FLYX
2026-01-08,ERAS
2026-01-08,ACON
2026-01-08,BW
2026-01-08,ROLR
2026-01-08,FJET
2026-01-08,IPW
2026-01-08,CLYM
2026-01-09,MTEN
2026-01-09,GRI
2026-01-09,HAO
2026-01-09,ATGL
2026-01-09,VLN
2026-01-09,HRTX
2026-01-09,INBS
2026-01-09,OKLS
2026-01-09,ATCX
2026-01-09,QTRX
2026-01-09,ALLO
2026-01-09,CGTL
2026-01-09,SXTC
2026-01-09,LRHC
2026-01-09,ICON
2026-01-12,CGTL
2026-01-12,EVTV
2026-01-12,SUGP
2026-01-12,APUS
2026-01-12,VWAVW
2026-01-12,OPTX
2026-01-12,PYXS
2026-01-12,YYAI
2026-01-12,FJET
2026-01-12,SOGP
2026-01-12,LYRA
2026-01-12,DRCT
2026-01-12,ONDS
2026-01-12,LVLU
2026-01-12,TRSG
2026-01-13,XAIR
2026-01-13,EVTV
2026-01-13,MVO
2026-01-13,EDBL
2026-01-13,WATT
2026-01-13,RVYL
2026-01-13,AHMA
2026-01-13,BCTX
2026-01-13,MTEN
2026-01-13,AGIG
2026-01-13,LVLU
2026-01-13,VWAVW
2026-01-13,AHT.PRI
2026-01-13,VWAV
2026-01-13,WLTH
2026-01-14,MSW
2026-01-14,ROMA
2026-01-14,ROLR
2026-01-14,ANPA
2026-01-14,VWAVW
2026-01-14,BNAI
2026-01-14,MTEN
2026-01-14,AGIG
2026-01-14,XAIR
2026-01-14,LFS
2026-01-14,TROO
2026-01-14,DRCT
2026-01-14,AHMA
2026-01-14,SEGG
2026-01-14,HAO
2026-01-15,CJMB
2026-01-15,SPHL
2026-01-15,SEGG
2026-01-15,CGTL
2026-01-15,ATPC
2026-01-15,CHNR
2026-01-15,CNSP
2026-01-15,ROLR
2026-01-15,RCON
2026-01-15,AHMA
2026-01-15,NUWE
2026-01-15,MGIH
2026-01-15,MTEN
2026-01-15,AHT.PRF
2026-01-15,ROMA
2026-01-16,PRFX
2026-01-16,BIYA
2026-01-16,JFBR
2026-01-16,CJMB
2026-01-16,YOUL
2026-01-16,SEGG
2026-01-16,KDKRW
2026-01-16,LCFY
2026-01-16,IRE
2026-01-16,NVNO
2026-01-16,SNAG
2026-01-16,HAO
2026-01-16,SXTP
2026-01-16,EDHL
2026-01-16,AGPU
2026-01-20,SEGG
2026-01-20,POLA
2026-01-20,ICON
2026-01-20,CRVS
2026-01-20,TULP
2026-01-20,IVF
2026-01-20,TWG
2026-01-20,BTTC
2026-01-20,LHAI
2026-01-20,RILY
2026-01-20,BLNE
2026-01-20,NUAI
2026-01-20,ONDG
2026-01-20,ANNA
2026-01-20,USGG
2026-01-21,GITS
2026-01-21,ROMA
2026-01-21,SPHL
2026-01-21,CGTL
2026-01-21,NEOV
2026-01-21,NAMM
2026-01-21,BOXL
2026-01-21,MGN
2026-01-21,LHAI
2026-01-21,PBM
2026-01-21,PAVM
2026-01-21,SLGB
2026-01-21,SEGG
2026-01-21,MLEC
2026-01-21,SIDU
2026-01-22,SXTP
2026-01-22,SPHL
2026-01-22,NAMM
2026-01-22,DRCT
2026-01-22,NUAI
2026-01-22,CMCT
2026-01-22,WTO
2026-01-22,ANPA
2026-01-22,ASTI
2026-01-22,GITS
2026-01-22,IOTR
2026-01-22,LHAI
2026-01-22,SATL
2026-01-22,SVACW
2026-01-22,ROLR
2026-01-23,AUST
2026-01-23,QCLS
2026-01-23,CRE
2026-01-23,KUST
2026-01-23,GITS
2026-01-23,RVYL
2026-01-23,GIBO
2026-01-23,BNAI
2026-01-23,HSDT
2026-01-23,REVB
2026-01-23,NAMM
2026-01-23,JFBR
2026-01-23,CYCN
2026-01-23,EVTV
2026-01-23,SXTP
2026-01-26,SLGB
2026-01-26,MBAI
2026-01-26,MOVE
2026-01-26,CNEY
2026-01-26,NAMM
2026-01-26,BNAI
2026-01-26,NVVE
2026-01-26,EVTV
2026-01-26,VSA
2026-01-26,JZXN
2026-01-26,BATL
2026-01-26,SEGG
2026-01-26,GRAN
2026-01-26,ABOS
2026-01-26,AUST
2026-01-27,GITS
2026-01-27,XHLD
2026-01-27,SXTC
2026-01-27,MOVE
2026-01-27,BNAI
2026-01-27,NEOVW
2026-01-27,HCHL
2026-01-27,GLXG
2026-01-27,DOGZ
2026-01-27,ATPC
2026-01-27,PHGE
2026-01-27,BATL
2026-01-27,ASPC
2026-01-27,NUWE
2026-01-27,LKSPR
2026-01-28,SLGB
2026-01-28,ROLR
2026-01-28,BNAI
2026-01-28,SEGG
2026-01-28,PBM
2026-01-28,MBAI
2026-01-28,LNKS
2026-01-28,GOAI
2026-01-28,BBGI
2026-01-28,TAOP
2026-01-28,ROMA
2026-01-28,OPTX
2026-01-28,GLXG
2026-01-28,RVYL
2026-01-28,MNTK
2026-01-29,FEED
2026-01-29,DRMA
2026-01-29,TRX
2026-01-29,DRCT
2026-01-29,PHGE
2026-01-29,DZZ
2026-01-29,GOAI
2026-01-29,NEOVW
2026-01-29,SLGB
2026-01-29,SEGG
2026-01-29,RVMDW
2026-01-29,NUAI
2026-01-29,JOBY.WS
2026-01-29,LNKS
2026-01-29,CATX
2026-01-30,PZG
2026-01-30,ORKT
2026-01-30,LGHL
2026-01-30,CISS
2026-01-30,RVMDW
2026-01-30,GITS
2026-01-30,VIVS
2026-01-30,FEED
2026-01-30,LRHC
2026-01-30,LHAI
2026-01-30,SPHL
2026-01-30,HCHL
2026-01-30,SUPX
2026-01-30,IBG
2026-01-30,GOAI
