symbol,event_time_et,event_time_utc,event_type,open,close,pct_move_1m,pct_move_3m,rel_vol_30d,prev_close,price_929,day_gain_pct_929plus,day_gain_pct_event,float_shares,float_lt_20m,pillar_day_gain_10pct,pillar_rel_vol_5x,pillar_score,news_has_catalyst,news_article_count,news_specific_count
RGTIW,2025-10-10T10:03:00-04:00,2025-10-10T14:03:00+00:00,gap_3m_3pct,36.66,36.66,0.0,3.151378728193577,0.6188741740435398,35.62,36.41,2.2178551375631628,2.9197080291970767,,,False,False,0,,,
RNAZ,2025-10-10T10:03:00-04:00,2025-10-10T14:03:00+00:00,gap_3m_3pct,15.2,15.49,1.9078947368421195,5.2309782608695565,0.01560578319755327,14.78,14.25,-3.5859269282814576,4.803788903924233,920000,True,False,False,1,,,
BEAT,2025-10-10T10:04:00-04:00,2025-10-10T14:04:00+00:00,gap_3m_3pct,1.82,1.82,0.0,3.409090909090917,3.0452804936986504,1.77,1.75,-1.1299435028248594,2.824858757062154,34440000,False,False,False,0,,,
INTS,2025-10-10T10:04:00-04:00,2025-10-10T14:04:00+00:00,gap_3m_3pct,0.3017,0.3043,0.861783228372559,3.8566552901023954,15.038193773802941,,0.3633,,,,,False,True,1,,,
NERV,2025-10-10T10:04:00-04:00,2025-10-10T14:04:00+00:00,gap_3m_3pct,2.535,2.5686,1.32544378698225,3.937199045037021,0.025433248458243504,2.57,2.42,-5.836575875486383,-0.05447470817120381,43270000,False,False,False,0,,,
RNAZ,2025-10-10T10:04:00-04:00,2025-10-10T14:04:00+00:00,gap_3m_3pct,15.79,15.81,0.1266624445851905,4.013157894736841,0.011968995416188703,14.78,14.25,-3.5859269282814576,6.968876860622464,920000,True,False,False,1,,,
RVYL,2025-10-10T10:04:00-04:00,2025-10-10T14:04:00+00:00,gap_3m_3pct,0.3795,0.3895,2.6350461133069825,3.452855245683928,0.07781741927918444,0.3951,0.3851,-2.531004808909143,-1.4173626929891103,1030000,True,False,False,1,,,
VTAK,2025-10-10T10:04:00-04:00,2025-10-10T14:04:00+00:00,gap_3m_3pct,3.13,3.13,0.0,3.638952352571101,1.1523160582593943,2.86,2.91,1.7482517482517501,9.440559440559436,1670000,True,False,False,1,,,
YHGJ,2025-10-10T10:04:00-04:00,2025-10-10T14:04:00+00:00,gap_3m_3pct,8.1879,8.39,2.4682763590175627,3.2412078852164683,56.986050735524884,6.0,8.09,34.833333333333336,39.83333333333334,2600000,True,True,True,3,,,
MOB,2025-10-10T10:05:00-04:00,2025-10-10T14:05:00+00:00,gap_3m_3pct,9.02,9.02,0.0,3.396494606646261,0.44335726531450365,8.78,9.12,3.8724373576309867,2.733485193621865,3289470000,False,False,False,0,,,
AHG,2025-10-10T10:06:00-04:00,2025-10-10T14:06:00+00:00,gap_3m_3pct,1.7,1.72,1.17647058823529,9.554140127388532,,1.7,1.72,1.17647058823529,1.17647058823529,1655580000,False,False,False,0,,,
BENF,2025-10-10T10:06:00-04:00,2025-10-10T14:06:00+00:00,gap_3m_3pct,0.513,0.5261,2.5536062378167745,4.738204260402168,0.02604414587172419,0.5663,0.5532,-2.313261522161403,-7.098710930602159,13870000,True,False,False,1,,,
LOOP,2025-10-10T10:06:00-04:00,2025-10-10T14:06:00+00:00,gap_3m_3pct,1.715,1.74,1.4577259475218707,3.73196613807083,0.9540769020998091,1.7,1.71,0.588235294117645,2.35294117647058,48340000,False,False,False,0,,,
MOVE,2025-10-10T10:06:00-04:00,2025-10-10T14:06:00+00:00,gap_3m_3pct,5.64,5.7925,2.703900709219864,3.069395017793597,0.3880204290091931,0.649,6.2,855.3158705701078,792.526964560863,830000,True,True,False,2,,,
OKYO,2025-10-10T10:06:00-04:00,2025-10-10T14:06:00+00:00,gap_3m_3pct,2.1508,2.1508,0.0,4.40776699029124,0.45152430182370307,2.1,2.12,0.952380952380949,2.4190476190476096,38450000,False,False,False,0,,,
PRHIZ,2025-10-10T10:06:00-04:00,2025-10-10T14:06:00+00:00,gap_3m_3pct,22.41,21.41,-4.462293618920121,4.439024390243906,4.911504424778761,20.1,20.54,2.189054726368145,6.5174129353233745,12220000,True,False,False,1,,,
QNRX,2025-10-10T10:06:00-04:00,2025-10-10T14:06:00+00:00,gap_1m_10pct,20.0,22.0,10.000000000000009,14.28571428571428,4.358323485130563,8.16,12.1,48.28431372549018,169.6078431372549,56570000,False,True,False,1,,,
SNFCA,2025-10-10T10:06:00-04:00,2025-10-10T14:06:00+00:00,gap_3m_3pct,8.545,8.545,0.0,4.84662576687116,0.14388604353393086,8.22,8.15,-0.8515815085158196,3.953771289537711,25990000,False,False,False,0,,,
ZEO,2025-10-10T10:06:00-04:00,2025-10-10T14:06:00+00:00,gap_3m_3pct,1.66,1.66,0.0,3.1632589646386045,0.5272473053996497,,1.41,,,,,False,False,0,,,
AURE,2025-10-10T10:07:00-04:00,2025-10-10T14:07:00+00:00,gap_3m_3pct,1.09,1.13,3.66972477064218,4.542510870570804,519.380971713095,,1.4,,,,,False,True,1,,,
BENF,2025-10-10T10:07:00-04:00,2025-10-10T14:07:00+00:00,gap_3m_3pct,0.5262,0.5398,2.584568605093107,5.843137254901953,0.030494141330004977,0.5663,0.5532,-2.313261522161403,-4.6794984990288,13870000,True,False,False,1,,,
BQ,2025-10-10T10:07:00-04:00,2025-10-10T14:07:00+00:00,gap_3m_3pct,11.91,11.91,0.0,6.960035922766061,0.17431826853088964,12.51,12.53,0.1598721023181371,-4.796163069544357,16100000,True,False,False,1,,,
HYAC.WS,2025-10-10T10:07:00-04:00,2025-10-10T14:07:00+00:00,gap_3m_3pct,0.8794,0.8794,0.0,3.4588235294117586,,0.59,0.8603,45.8135593220339,49.050847457627114,,,True,False,1,,,
LGO,2025-10-10T10:07:00-04:00,2025-10-10T14:07:00+00:00,gap_3m_3pct,1.98,1.995,0.7575757575757569,3.90625,5.431076547727966,1.85,1.85,0.0,7.837837837837847,85600000,False,False,True,1,,,
LIEN,2025-10-10T10:07:00-04:00,2025-10-10T14:07:00+00:00,gap_3m_3pct,10.3,10.565,2.572815533980566,3.578431372549029,2.354996066089693,10.38,10.21,-1.6377649325626242,1.782273603082829,22820000,False,False,False,0,,,
MOVE,2025-10-10T10:07:00-04:00,2025-10-10T14:07:00+00:00,gap_3m_3pct,5.8174,5.875,0.9901330491284721,4.166666666666674,0.5013821160610151,0.649,6.2,855.3158705701078,805.2388289676426,830000,True,True,False,2,,,
NUAI,2025-10-10T10:07:00-04:00,2025-10-10T14:07:00+00:00,gap_3m_3pct,2.58,2.65,2.7131782945736482,3.523712790061717,0.607656767601366,2.83,2.8,-1.0600706713780994,-6.360424028268552,53620000,False,False,False,0,,,
PRHIZ,2025-10-10T10:07:00-04:00,2025-10-10T14:07:00+00:00,gap_3m_3pct,22.41,22.7,1.2940651494868227,6.323185011709587,4.402397260273973,20.1,20.54,2.189054726368145,12.935323383084562,12220000,True,False,False,1,,,
SPHL,2025-10-10T10:07:00-04:00,2025-10-10T14:07:00+00:00,gap_3m_3pct,0.6199,0.6199,0.0,3.7315930388219565,0.019298911478954198,0.5801,0.5976,3.016721254956045,6.860886054128601,1650000,True,False,False,1,,,
ZEO,2025-10-10T10:07:00-04:00,2025-10-10T14:07:00+00:00,gap_3m_3pct,1.66,1.73,4.216867469879526,4.8484848484848575,0.9177440639765293,,1.41,,,,,False,False,0,,,
AURE,2025-10-10T10:08:00-04:00,2025-10-10T14:08:00+00:00,gap_3m_3pct,1.1289,1.14,0.9832580387988177,5.389664417121187,1222.557221281809,,1.4,,,,,False,True,1,,,
CLIK,2025-10-10T10:08:00-04:00,2025-10-10T14:08:00+00:00,gap_3m_3pct,7.5,7.6718,2.290666666666663,4.9493844049247615,0.00502462123967304,0.2798,7.2,2473.2666190135815,2641.8870621872766,3260000,True,True,False,2,,,
MOVE,2025-10-10T10:08:00-04:00,2025-10-10T14:08:00+00:00,gap_3m_3pct,5.95,6.0,0.8403361344537785,3.5822183858437606,0.4791548809318224,0.649,6.2,855.3158705701078,824.4992295839753,830000,True,True,False,2,,,
NKLR,2025-10-10T10:08:00-04:00,2025-10-10T14:08:00+00:00,gap_3m_3pct,16.47,16.6121,0.8627808136004944,4.314599686028253,1.8782076404391432,15.52,15.65,0.8376288659793785,7.036726804123727,70300000,False,False,False,0,,,
NVNO,2025-10-10T10:08:00-04:00,2025-10-10T14:08:00+00:00,gap_3m_3pct,0.8115,0.8279,2.020948860135552,4.664981036662441,1.4754516799387405,0.9174,0.88,-4.076738609112707,-9.755831698277738,660000,True,False,False,1,,,
OKUR,2025-10-10T10:08:00-04:00,2025-10-10T14:08:00+00:00,gap_3m_3pct,3.18,3.15,-0.9433962264151052,3.9192399049881255,0.2626308819466278,3.13,3.15,0.6389776357827559,0.6389776357827559,13550000,True,False,False,1,,,
PAVM,2025-10-10T10:08:00-04:00,2025-10-10T14:08:00+00:00,gap_3m_3pct,0.54,0.54,0.0,3.527607361963203,3.813078570925555,0.489,0.5285,8.077709611451933,10.429447852760742,1000000,True,False,False,1,,,
RAY,2025-10-10T10:08:00-04:00,2025-10-10T14:08:00+00:00,gap_3m_3pct,0.4921,0.4999,1.5850436903068532,4.1458333333333375,0.4145471946211346,0.5,0.51,2.0000000000000018,-0.019999999999997797,2720000,True,False,False,1,,,
SDA,2025-10-10T10:08:00-04:00,2025-10-10T14:08:00+00:00,gap_3m_3pct,2.2258,2.2999,3.3291400844640107,4.5409090909090954,0.5568333216464484,2.33,2.33,0.0,-1.291845493562227,102010000,False,False,False,0,,,
ZEO,2025-10-10T10:08:00-04:00,2025-10-10T14:08:00+00:00,gap_3m_3pct,1.74,1.7365,-0.20114942528736135,4.608433734939754,1.09826990038698,,1.41,,,,,False,False,0,,,
ARBB,2025-10-10T10:09:00-04:00,2025-10-10T14:09:00+00:00,gap_3m_3pct,7.255,7.255,0.0,3.4950071326676158,0.007790339732007379,7.24,7.29,0.6906077348066253,0.2071823204419898,1770000,True,False,False,1,,,
BHST,2025-10-10T10:09:00-04:00,2025-10-10T14:09:00+00:00,gap_3m_3pct,11.305,11.6351,2.9199469261388833,4.117225950782988,0.488231828765394,12.03,12.01,-0.16625103906898753,-3.282626766417285,20180000,False,False,False,0,,,
BQ,2025-10-10T10:09:00-04:00,2025-10-10T14:09:00+00:00,gap_3m_3pct,11.95,11.95,0.0,6.982990152193369,0.1527290574478008,12.51,12.53,0.1598721023181371,-4.476418864908083,16100000,True,False,False,1,,,
HYPD,2025-10-10T10:09:00-04:00,2025-10-10T14:09:00+00:00,gap_3m_3pct,9.3,9.3499,0.5365591397849423,5.987508076674564,0.8796663013455029,8.39,8.99,7.151370679380209,11.441001191895106,8470000,True,False,False,1,,,
LANV,2025-10-10T10:09:00-04:00,2025-10-10T14:09:00+00:00,gap_3m_3pct,2.1399,2.1399,0.0,3.878640776699016,2.9554908485856903,2.16,2.14,-0.92592592592593,-0.9305555555555678,116940000,False,False,False,0,,,
YDDL,2025-10-10T10:09:00-04:00,2025-10-10T14:09:00+00:00,gap_3m_3pct,7.7512,7.93,2.306739601610075,4.342105263157903,,5.42,8.21,51.47601476014763,46.309963099631005,54000000,False,True,False,1,,,
BAOS,2025-10-10T10:10:00-04:00,2025-10-10T14:10:00+00:00,gap_3m_3pct,4.06,4.08,0.49261083743843415,3.5532994923857864,0.02403957158945733,4.86,4.0,-17.695473251028815,-16.049382716049386,1530000,True,False,False,1,,,
BCG,2025-10-10T10:10:00-04:00,2025-10-10T14:10:00+00:00,gap_3m_3pct,1.655,1.655,0.0,7.467532467532467,1.4263583748452302,1.64,1.57,-4.2682926829268215,0.9146341463414753,16600000,True,False,False,1,,,
CNF,2025-10-10T10:11:00-04:00,2025-10-10T14:11:00+00:00,gap_3m_3pct,4.5,4.5,0.0,3.2110091743119185,0.6020207036766874,4.89,4.94,1.0224948875255713,-7.975460122699385,137160000,False,False,False,0,,,
LVWR,2025-10-10T10:11:00-04:00,2025-10-10T14:11:00+00:00,gap_3m_3pct,4.6175,4.84,4.818624796968063,4.422869471413171,0.8938556044057047,4.64,4.61,-0.6465517241379226,4.31034482758621,203990000,False,False,False,0,,,
BNKK,2025-10-10T10:12:00-04:00,2025-10-10T14:12:00+00:00,gap_3m_3pct,0.3296,0.3333,1.1225728155339842,4.156249999999995,0.9672178524016122,0.3917,0.39,-0.43400561654326486,-14.90936941536891,5300000,True,False,False,1,,,
GNPX,2025-10-10T10:12:00-04:00,2025-10-10T14:12:00+00:00,gap_3m_3pct,0.2159,0.2176,0.7874015748031482,3.0303030303030276,1.2497064257365216,0.2313,0.2249,-2.766969303934297,-5.92304366623434,2320000,True,False,False,1,,,
MOVE,2025-10-10T10:12:00-04:00,2025-10-10T14:12:00+00:00,gap_3m_3pct,6.0755,6.3399,4.351905192988226,6.552941176470584,0.5451789670047802,0.649,6.2,855.3158705701078,876.8721109399075,830000,True,True,False,2,,,
IBG,2025-10-10T10:13:00-04:00,2025-10-10T14:13:00+00:00,gap_3m_3pct,3.2877,3.2877,0.0,3.062695924764891,0.003400061594156742,3.01,3.05,1.3289036544850585,9.22591362126246,690000,True,False,False,1,,,
INTS,2025-10-10T10:13:00-04:00,2025-10-10T14:13:00+00:00,gap_3m_3pct,0.3025,0.3062,1.2231404958677805,3.0629417704476802,12.758820425357582,,0.3633,,,,,False,True,1,,,
MLEC,2025-10-10T10:13:00-04:00,2025-10-10T14:13:00+00:00,gap_3m_3pct,0.84,0.84,0.0,4.347826086956519,3.080690489919533,0.82,0.8382,2.219512195121953,2.4390243902439046,730000,True,False,False,1,,,
RDGT,2025-10-10T10:13:00-04:00,2025-10-10T14:13:00+00:00,gap_3m_3pct,1.41,1.41,0.0,5.223880597014907,,1.35,1.34,-0.7407407407407418,4.444444444444429,18290000,True,False,False,1,,,
UUU,2025-10-10T10:13:00-04:00,2025-10-10T14:13:00+00:00,gap_3m_3pct,4.55,4.5541,0.09010989010989068,3.2628905718561585,0.6497965308302684,4.58,4.6,0.4366812227074135,-0.5655021834061191,2720000,True,False,False,1,,,
LFS,2025-10-10T10:14:00-04:00,2025-10-10T14:14:00+00:00,gap_3m_3pct,4.2411,4.3288,2.067859753365875,5.067961165048551,,3.11,4.62,48.553054662379424,39.18971061093248,26160000,False,True,False,1,,,
NXTC,2025-10-10T10:14:00-04:00,2025-10-10T14:14:00+00:00,gap_3m_3pct,6.83,6.88,0.7320644216691097,8.176100628930815,,6.53,6.6138,1.2833078101071926,5.359877488514542,2680000,True,False,False,1,,,
USIO,2025-10-10T10:14:00-04:00,2025-10-10T14:14:00+00:00,gap_3m_3pct,1.463,1.463,0.0,3.028169014084514,0.8208873510861948,1.46,1.42,-2.73972602739726,0.205479452054802,27310000,False,False,False,0,,,
VWAVW,2025-10-10T10:14:00-04:00,2025-10-10T14:14:00+00:00,gap_3m_3pct,0.475,0.48,1.0526315789473717,4.347826086956519,3.5111801242236025,0.4202,0.46,9.471680152308416,14.231318419800076,,,False,False,0,,,
WLACW,2025-10-10T10:14:00-04:00,2025-10-10T14:14:00+00:00,gap_3m_3pct,4.525,4.59,1.4364640883977708,6.7441860465116354,0.23999618997964647,4.0,4.5,12.5,14.749999999999996,,,True,False,1,,,
BLBX,2025-10-10T10:15:00-04:00,2025-10-10T14:15:00+00:00,gap_3m_3pct,8.6,8.77,1.9767441860465196,3.7857540147453683,1.3717017431877232,8.93,9.22,3.2474804031355164,-1.7917133258678608,4310000,True,False,False,1,,,
INDP,2025-10-10T10:15:00-04:00,2025-10-10T14:15:00+00:00,gap_3m_3pct,4.7235,4.7235,0.0,4.271523178807923,0.7224633173997438,4.31,4.345,0.8120649651972123,9.593967517401403,2240000,True,False,False,1,,,
ZEO,2025-10-10T10:15:00-04:00,2025-10-10T14:15:00+00:00,gap_3m_3pct,1.6415,1.69,2.954614681693579,3.6809815950920255,1.821642952423299,,1.41,,,,,False,False,0,,,
BNKK,2025-10-10T10:16:00-04:00,2025-10-10T14:16:00+00:00,gap_3m_3pct,0.3345,0.3467,3.6472346786248,5.188106796116498,0.9349598421082704,0.3917,0.39,-0.43400561654326486,-11.488383967321925,5300000,True,False,False,1,,,
HUHU,2025-10-10T10:16:00-04:00,2025-10-10T14:16:00+00:00,gap_3m_3pct,5.31,5.47,3.0131826741996326,3.207547169811309,1.2987200660611065,5.42,5.4517,0.5848708487084853,0.9225092250922495,24100000,False,False,False,0,,,
JFU,2025-10-10T10:16:00-04:00,2025-10-10T14:16:00+00:00,gap_3m_3pct,5.265,5.32,1.0446343779677125,3.1127650501996396,200.80753564154787,4.2,4.0,-4.761904761904767,26.66666666666666,235470000,False,False,True,1,,,
QNRX,2025-10-10T10:16:00-04:00,2025-10-10T14:16:00+00:00,gap_3m_3pct,23.54,25.89,9.983007646559061,34.49350649350649,8.985403495840659,8.16,12.1,48.28431372549018,217.27941176470588,56570000,False,True,True,2,,,
ZEO,2025-10-10T10:16:00-04:00,2025-10-10T14:16:00+00:00,gap_3m_3pct,1.7,1.7094,0.5529411764706005,4.231707317073186,1.3738932075603847,,1.41,,,,,False,False,0,,,
BMHL,2025-10-10T10:17:00-04:00,2025-10-10T14:17:00+00:00,gap_3m_3pct,3.75,3.75,0.0,9.97067448680351,,3.87,3.45,-10.852713178294572,-3.100775193798455,25520000,False,False,False,0,,,
GMM,2025-10-10T10:17:00-04:00,2025-10-10T14:17:00+00:00,gap_3m_3pct,1.8982,1.9849,4.567484985775994,4.479418886198561,0.013793757846347994,1.97,1.9202,-2.527918781725891,0.7563451776649854,45840000,False,False,False,0,,,
JFU,2025-10-10T10:17:00-04:00,2025-10-10T14:17:00+00:00,gap_3m_3pct,5.34,5.45,2.059925093632975,5.212355212355213,31.224684518313328,4.2,4.0,-4.761904761904767,29.761904761904766,235470000,False,False,True,1,,,
PASG,2025-10-10T10:17:00-04:00,2025-10-10T14:17:00+00:00,gap_3m_3pct,8.975,8.975,0.0,4.200529419960053,7.993979933110368,8.685,8.9709,3.291882556131265,3.3390903857225096,3180000,True,False,True,2,,,
SHMDW,2025-10-10T10:17:00-04:00,2025-10-10T14:17:00+00:00,gap_1m_10pct,0.17,0.19,11.764705882352944,18.75,1.685377358490566,0.17,0.17,0.0,11.764705882352944,,,False,False,0,,,
WBUY,2025-10-10T10:17:00-04:00,2025-10-10T14:17:00+00:00,gap_3m_3pct,3.3448,3.3448,0.0,4.754149702474164,0.46394395078605605,3.23,3.23,0.0,3.5541795665634757,2260000,True,False,False,1,,,
VATE,2025-10-10T10:18:00-04:00,2025-10-10T14:18:00+00:00,gap_3m_3pct,4.31,4.31,0.0,4.866180048661772,0.13127808429554633,4.1,4.15,1.2195121951219745,5.1219512195122,13660000,True,False,False,1,,,
BAIG,2025-10-10T10:20:00-04:00,2025-10-10T14:20:00+00:00,gap_3m_3pct,28.9949,29.761,2.642188798719758,3.8017508981200487,2.0469158881016027,23.9,24.06,0.6694560669456173,24.52301255230125,,,False,False,0,,,
NTRP,2025-10-10T10:20:00-04:00,2025-10-10T14:20:00+00:00,gap_3m_3pct,3.6173,3.69,2.009786304702388,4.532577903682733,,3.67,3.53,-3.8147138964577665,0.5449591280654031,13670000,True,False,False,1,,,
USEA,2025-10-10T10:20:00-04:00,2025-10-10T14:20:00+00:00,gap_3m_3pct,1.7172,1.7172,0.0,3.4457831325301225,6.374009508716323,1.72,1.63,-5.232558139534893,-0.16279069767440868,9110000,True,False,True,2,,,
ZEO,2025-10-10T10:20:00-04:00,2025-10-10T14:20:00+00:00,gap_3m_3pct,1.74,1.855,6.609195402298851,6.609195402298851,3.387815846555979,,1.41,,,,,False,False,0,,,
BAIG,2025-10-10T10:21:00-04:00,2025-10-10T14:21:00+00:00,gap_3m_3pct,29.8,30.0,0.6711409395973034,4.403750182706556,2.2368146518072782,23.9,24.06,0.6694560669456173,25.52301255230127,,,False,False,0,,,
LCDL,2025-10-10T10:21:00-04:00,2025-10-10T14:21:00+00:00,gap_3m_3pct,15.9787,15.9787,0.0,3.1076782107620105,0.4496908902660444,15.5045,15.64,0.8739398239220986,3.0584668967074125,,,False,False,0,,,
CLNN,2025-10-10T10:22:00-04:00,2025-10-10T14:22:00+00:00,gap_3m_3pct,9.325,9.4325,1.1528150134048287,3.5400658616904446,0.8238325107121549,9.44,9.37,-0.7415254237288171,-0.07944915254237683,10850000,True,False,False,1,,,
JFU,2025-10-10T10:22:00-04:00,2025-10-10T14:22:00+00:00,gap_3m_3pct,5.2306,5.4,3.2386341911061933,3.6667306584757364,6.960194144158341,4.2,4.0,-4.761904761904767,28.57142857142858,235470000,False,False,True,1,,,
PMAX,2025-10-10T10:22:00-04:00,2025-10-10T14:22:00+00:00,gap_3m_3pct,2.5,2.5322,1.2880000000000003,3.651248465002044,0.17579107071119024,2.84,2.75,-3.169014084507038,-10.83802816901408,2650000,True,False,False,1,,,
AURE,2025-10-10T10:25:00-04:00,2025-10-10T14:25:00+00:00,gap_3m_3pct,1.1699,1.18,0.8633216514231989,3.056768558951961,332.87829079694274,,1.4,,,,,False,True,1,,,
MOVE,2025-10-10T10:25:00-04:00,2025-10-10T14:25:00+00:00,gap_3m_3pct,6.0501,6.22,2.8082180459827244,4.187604690117253,0.5531311401857592,0.649,6.2,855.3158705701078,858.3975346687212,830000,True,True,False,2,,,
SSM,2025-10-10T10:25:00-04:00,2025-10-10T14:25:00+00:00,gap_3m_3pct,8.85,8.965,1.2994350282485856,3.5219399538106266,0.22794657272860708,8.76,8.66,-1.1415525114155223,2.340182648401834,1420000,True,False,False,1,,,
BDRX,2025-10-10T10:26:00-04:00,2025-10-10T14:26:00+00:00,gap_3m_3pct,10.1,10.05,-0.4950495049504844,3.076923076923088,2.703302261724113,10.9,10.24,-6.0550458715596385,-7.798165137614676,620000,True,False,False,1,,,
MOVE,2025-10-10T10:26:00-04:00,2025-10-10T14:26:00+00:00,gap_3m_3pct,6.4535,6.4535,0.0,5.795081967213123,0.523435653073286,0.649,6.2,855.3158705701078,894.3759630200308,830000,True,True,False,2,,,
PMAX,2025-10-10T10:26:00-04:00,2025-10-10T14:26:00+00:00,gap_3m_3pct,2.53,2.6,2.7667984189723382,3.5856573705179473,0.2034004331360698,2.84,2.75,-3.169014084507038,-8.450704225352101,2650000,True,False,False,1,,,
SCWO,2025-10-10T10:26:00-04:00,2025-10-10T14:26:00+00:00,gap_3m_3pct,0.6991,0.706,0.9869832641968168,3.8235294117646923,1.981195265881173,0.599,0.7001,16.878130217028374,17.863105175292148,16920000,True,True,False,2,,,
CRMLW,2025-10-10T10:27:00-04:00,2025-10-10T14:27:00+00:00,gap_3m_3pct,7.19,7.19,0.0,3.6023054755043304,1.1175076193701319,6.37,7.68,20.5651491365777,12.872841444270012,,,True,False,1,,,
LOOP,2025-10-10T10:27:00-04:00,2025-10-10T14:27:00+00:00,gap_3m_3pct,1.8487,1.8487,0.0,5.640000000000001,0.14043994712931435,1.7,1.71,0.588235294117645,8.747058823529418,48340000,False,False,False,0,,,
TALK,2025-10-10T10:27:00-04:00,2025-10-10T14:27:00+00:00,gap_3m_3pct,3.1198,3.21,2.891210975062508,4.051863857374394,9.037958292851673,2.91,3.19,9.621993127147753,10.309278350515449,165660000,False,False,True,1,,,
BNAI,2025-10-10T10:28:00-04:00,2025-10-10T14:28:00+00:00,gap_3m_3pct,0.6241,0.6285,0.7050152219195471,3.04968027545498,0.19168696300753083,0.5276,0.5469,3.658074298711167,19.124336618650496,5830000,True,False,False,1,,,
NUAIW,2025-10-10T10:28:00-04:00,2025-10-10T14:28:00+00:00,gap_3m_3pct,0.627,0.63,0.4784688995215225,4.7555703358829415,1.828055666687952,0.55,0.63,14.545454545454529,14.545454545454529,,,True,False,1,,,
BNAI,2025-10-10T10:29:00-04:00,2025-10-10T14:29:00+00:00,gap_3m_3pct,0.6284,0.643,2.323360916613626,3.3595884905963658,0.16419069464621447,0.5276,0.5469,3.658074298711167,21.87263078089463,5830000,True,False,False,1,,,
CANF,2025-10-10T10:29:00-04:00,2025-10-10T14:29:00+00:00,gap_3m_3pct,0.5717,0.5717,0.0,3.19494584837543,2.084548601904531,0.5687,0.572,0.5802707930367523,0.5275189027606819,2620000,True,False,False,1,,,
CELZ,2025-10-10T10:29:00-04:00,2025-10-10T14:29:00+00:00,gap_3m_3pct,3.5601,3.5601,0.0,3.431144683323639,0.5241646928387845,3.5228,3.442,-2.2936300669921694,1.0588168502327688,3490000,True,False,False,1,,,
CLIK,2025-10-10T10:29:00-04:00,2025-10-10T14:29:00+00:00,gap_3m_3pct,7.5168,7.5168,0.0,4.3203108736382,0.005639962796269081,0.2798,7.2,2473.2666190135815,2586.4903502501784,3260000,True,True,False,2,,,
QNRX,2025-10-10T10:29:00-04:00,2025-10-10T14:29:00+00:00,gap_1m_10pct,29.25,32.18,10.017094017094008,24.295094631131708,9.146536159828889,8.16,12.1,48.28431372549018,294.36274509803917,56570000,False,True,True,2,,,
AURE,2025-10-10T10:30:00-04:00,2025-10-10T14:30:00+00:00,gap_3m_3pct,1.2099,1.2406,2.537399785106209,5.135593220338985,499.1145501808629,,1.4,,,,,False,True,1,,,
BNAI,2025-10-10T10:30:00-04:00,2025-10-10T14:30:00+00:00,gap_3m_3pct,0.6457,0.6561,1.6106551029889893,4.391408114558493,0.25749749014556167,0.5276,0.5469,3.658074298711167,24.355572403335877,5830000,True,False,False,1,,,
KNRX,2025-10-10T10:30:00-04:00,2025-10-10T14:30:00+00:00,gap_3m_3pct,2.59,2.59,0.0,3.174919332350701,0.27770304133364987,,2.54,,,,,False,False,0,,,
SLDP,2025-10-10T10:30:00-04:00,2025-10-10T14:30:00+00:00,gap_3m_3pct,6.76,6.9,2.071005917159763,3.0773827308037127,2.2978797754645104,6.03,6.02,-0.16583747927032544,14.427860696517424,207210000,False,False,False,0,,,
BAIG,2025-10-10T10:31:00-04:00,2025-10-10T14:31:00+00:00,gap_3m_3pct,31.05,31.58,1.706924315619962,3.4731323722149376,2.277104658871844,23.9,24.06,0.6694560669456173,32.13389121338912,,,False,False,0,,,
CNSP,2025-10-10T10:31:00-04:00,2025-10-10T14:31:00+00:00,gap_3m_3pct,10.1145,10.2253,1.0954570171536115,3.4886545351497045,0.04971710477245847,10.05,9.9999,-0.4985074626865704,1.7442786069651772,620000,True,False,False,1,,,
NIOBW,2025-10-10T10:31:00-04:00,2025-10-10T14:31:00+00:00,gap_3m_3pct,4.11,4.12,0.24330900243307862,3.0000000000000027,2.1762149348083764,3.71,4.0,7.816711590296488,11.051212938005396,,,False,False,0,,,
TAOP,2025-10-10T10:31:00-04:00,2025-10-10T14:31:00+00:00,gap_3m_3pct,3.17,3.17,0.0,3.2573289902280145,0.1718983215810256,3.15,3.05,-3.1746031746031744,0.6349206349206327,9240000,True,False,False,1,,,
VERU,2025-10-10T10:31:00-04:00,2025-10-10T14:31:00+00:00,gap_3m_3pct,4.1,4.13,0.7317073170731714,3.2499999999999973,2.042232277526395,4.28,4.2734,-0.15420560747665402,-3.5046728971962704,16050000,True,False,False,1,,,
BAIG,2025-10-10T10:32:00-04:00,2025-10-10T14:32:00+00:00,gap_3m_3pct,31.5,32.0,1.5873015873015817,3.2591158438205925,2.5267112248265122,23.9,24.06,0.6694560669456173,33.891213389121354,,,False,False,0,,,
GURE,2025-10-10T10:32:00-04:00,2025-10-10T14:32:00+00:00,gap_3m_3pct,0.5378,0.5378,0.0,4.834307992202724,0.29164186718816426,,0.54,,,1380000,True,False,False,1,,,
JG,2025-10-10T10:33:00-04:00,2025-10-10T14:33:00+00:00,gap_3m_3pct,8.96,8.96,0.0,3.4642032332563577,,8.68,8.88,2.3041474654378113,3.2258064516129226,4050000,True,False,False,1,,,
